プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZP11	PC1	 	50119426	0130	0015336235	段取り（検査）	A0850	SNF	P0A611700	WK-6117C    CO2 CONTROL2	100	04866	0	6		2025/08/06 21:30:36	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0150	0015778235	作業時間（仕上げ）	A0840	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	04866	0	4		2025/08/06 21:30:37	20250819	0000000000	000000	1120
P100	ZPS2	C17	G-0327727-10	40157021	0030	0014063417	総合組立	C0911	MNN	A00A2031200	KC4WF7-30-10KC（1EGL）	2	04947	0	400		2025/08/06 21:30:37	20250910	 	 	1911
P100	ZPS2	C28	I-0334840-10-01-04	40162219	0030	0015029782	総合組立	C0912	MNN	A00A2064701	SFST25SGB1-100MSE (I/O)	1	04954	0	260		2025/08/06 21:30:37	20250827	 	 	
P100	ZP11	PC1	 	50120159	0140	0015749145	機械時間（検査）	A0851	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	04866	0	72		2025/08/06 21:30:37	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0140	0015778234	機械時間（検査）	A0851	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	04866	0	13		2025/08/06 21:30:37	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50119641	0040	0015450189	機械時間（チップ実装）	A0801	SNF	P0A222800	MK-2228E    PHASE CONTRL	100	05128	0	26		2025/08/06 21:30:38	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50119661	0030	0015491113	段取り（チップ実装）	A0800	SNF	P0A222806	MK-2228E S06	6	05128	0	3		2025/08/06 21:30:38	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50119641	0050	0015450190	作業時間（チップ実装）	A0802	SNF	P0A222800	MK-2228E    PHASE CONTRL	100	05128	0	12		2025/08/06 21:30:38	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50119641	0030	0015450188	段取り（チップ実装）	A0800	SNF	P0A222800	MK-2228E    PHASE CONTRL	100	05128	0	12		2025/08/06 21:30:38	20250828	0000000000	000000	1120
P100	ZPS2	CB0	G-0331386-10-01-01	40160450	1000	0014674099	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0898800	3φ 5215KVA 3450/106,70V	1	05025	0	400		2025/08/06 21:30:38	20250820	 	 	
P100	ZP11	PC1	 	50119661	0040	0015491114	機械時間（チップ実装）	A0801	SNF	P0A222806	MK-2228E S06	6	05128	0	2		2025/08/06 21:30:39	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120056	0040	0015698662	機械時間（チップ実装）	A0801	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	1		2025/08/06 21:30:39	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50119661	0050	0015491115	作業時間（チップ実装）	A0802	SNF	P0A222806	MK-2228E S06	6	05128	0	9		2025/08/06 21:30:39	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120056	0030	0015698661	段取り（チップ実装）	A0800	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	3		2025/08/06 21:30:39	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120056	0050	0015698663	作業時間（チップ実装）	A0802	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	9		2025/08/06 21:30:39	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120122	0080	0015746814	作業時間（自挿）	A0812	SNF	P0A618300	IK-6183A   DCS	18	05128	0	4		2025/08/06 21:30:40	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120058	0050	0015698703	作業時間（チップ実装）	A0802	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	12		2025/08/06 21:30:40	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120058	0040	0015698702	機械時間（チップ実装）	A0801	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	1		2025/08/06 21:30:40	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120058	0030	0015698701	段取り（チップ実装）	A0800	SNF	P0A612700	IK-6127A     ROHS GH-017	12	05128	0	3		2025/08/06 21:30:40	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120146	0080	0015748404	作業時間（自挿）	A0812	SNF	97K175215	YPK-1752A S15	1	05128	0	7		2025/08/06 21:30:40	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0030	0015777033	段取り（チップ実装）	A0800	SNF	P00A0716000	IK-7160C Drive PCB	5	05128	0	3		2025/08/06 21:30:41	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120191	0040	0015777476	機械時間（チップ実装）	A0801	SNF	P0A627900	MK-6279      PANEL PCB	18	05128	0	1		2025/08/06 21:30:41	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120191	0030	0015777475	段取り（チップ実装）	A0800	SNF	P0A627900	MK-6279      PANEL PCB	18	05128	0	3		2025/08/06 21:30:41	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0050	0015777035	作業時間（チップ実装）	A0802	SNF	P00A0716000	IK-7160C Drive PCB	5	05128	0	8		2025/08/06 21:30:41	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0040	0015777034	機械時間（チップ実装）	A0801	SNF	P00A0716000	IK-7160C Drive PCB	5	05128	0	2		2025/08/06 21:30:41	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120205	0030	0015778272	段取り（チップ実装）	A0800	SNF	P0A627800	MK-6278A     CPU PCB	20	05128	0	3		2025/08/06 21:30:42	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120216	0030	0015778962	段取り（チップ実装）	A0800	SNF	P0A574600	MK-5746A     RC PANEL	20	05128	0	3		2025/08/06 21:30:42	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120205	0040	0015778273	機械時間（チップ実装）	A0801	SNF	P0A627800	MK-6278A     CPU PCB	20	05128	0	6		2025/08/06 21:30:42	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120191	0050	0015777477	作業時間（チップ実装）	A0802	SNF	P0A627900	MK-6279      PANEL PCB	18	05128	0	15		2025/08/06 21:30:42	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120205	0050	0015778274	作業時間（チップ実装）	A0802	SNF	P0A627800	MK-6278A     CPU PCB	20	05128	0	41		2025/08/06 21:30:42	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120109	0070	0015746503	機械時間（自挿）	A0811	SNF	P00A0752400	WK-7524A CTRL PCB	10	05187	0	8		2025/08/06 21:30:43	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120109	0080	0015746504	作業時間（自挿）	A0812	SNF	P00A0752400	WK-7524A CTRL PCB	10	05187	0	32		2025/08/06 21:30:43	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120109	0060	0015746502	段取り（自挿）	A0810	SNF	P00A0752400	WK-7524A CTRL PCB	10	05187	0	6		2025/08/06 21:30:43	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120216	0040	0015778963	機械時間（チップ実装）	A0801	SNF	P0A574600	MK-5746A     RC PANEL	20	05128	0	1		2025/08/06 21:30:43	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120216	0050	0015778964	作業時間（チップ実装）	A0802	SNF	P0A574600	MK-5746A     RC PANEL	20	05128	0	20		2025/08/06 21:30:43	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50120144	0070	0015748362	機械時間（自挿）	A0811	SNF	P00A0800800	MK-8008      IGBT GATE	12	05187	0	5		2025/08/06 21:30:44	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120144	0060	0015748361	段取り（自挿）	A0810	SNF	P00A0800800	MK-8008      IGBT GATE	12	05187	0	5		2025/08/06 21:30:44	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0070	0015746813	機械時間（自挿）	A0811	SNF	P0A618300	IK-6183A   DCS	18	05187	0	20		2025/08/06 21:30:44	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0060	0015746812	段取り（自挿）	A0810	SNF	P0A618300	IK-6183A   DCS	18	05187	0	5		2025/08/06 21:30:44	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0080	0015746814	作業時間（自挿）	A0812	SNF	P0A618300	IK-6183A   DCS	18	05187	0	49		2025/08/06 21:30:44	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0060	0015748402	段取り（自挿）	A0810	SNF	97K175215	YPK-1752A S15	1	05187	0	8		2025/08/06 21:30:45	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120145	0080	0015748384	作業時間（自挿）	A0812	SNF	P00A0752401	WK-7524A U01 CTRL PCB	3	05187	0	26		2025/08/06 21:30:45	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120145	0070	0015748383	機械時間（自挿）	A0811	SNF	P00A0752401	WK-7524A U01 CTRL PCB	3	05187	0	3		2025/08/06 21:30:45	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120144	0080	0015748363	作業時間（自挿）	A0812	SNF	P00A0800800	MK-8008      IGBT GATE	12	05187	0	24		2025/08/06 21:30:45	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120145	0060	0015748382	段取り（自挿）	A0810	SNF	P00A0752401	WK-7524A U01 CTRL PCB	3	05187	0	6		2025/08/06 21:30:45	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0060	0015749429	段取り（自挿）	A0810	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05187	0	9		2025/08/06 21:30:46	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0070	0015749430	機械時間（自挿）	A0811	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05187	0	6		2025/08/06 21:30:46	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0080	0015749431	作業時間（自挿）	A0812	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05187	0	44		2025/08/06 21:30:46	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0070	0015748403	機械時間（自挿）	A0811	SNF	97K175215	YPK-1752A S15	1	05187	0	2		2025/08/06 21:30:46	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0080	0015748404	作業時間（自挿）	A0812	SNF	97K175215	YPK-1752A S15	1	05187	0	58		2025/08/06 21:30:46	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120165	0060	0015749461	段取り（自挿）	A0810	SNF	P0A538600	CK-5386B 48V 25A MAIN PC2	3	05187	0	9		2025/08/06 21:30:47	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120197	0070	0015777818	機械時間（自挿）	A0811	SNF	P00A0800800	MK-8008      IGBT GATE	36	05187	0	5		2025/08/06 21:30:47	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120197	0060	0015777817	段取り（自挿）	A0810	SNF	P00A0800800	MK-8008      IGBT GATE	36	05187	0	5		2025/08/06 21:30:47	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120165	0080	0015749463	作業時間（自挿）	A0812	SNF	P0A538600	CK-5386B 48V 25A MAIN PC2	3	05187	0	48		2025/08/06 21:30:47	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120165	0070	0015749462	機械時間（自挿）	A0811	SNF	P0A538600	CK-5386B 48V 25A MAIN PC2	3	05187	0	9		2025/08/06 21:30:47	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0080	0015779319	作業時間（自挿）	A0812	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05187	0	31		2025/08/06 21:30:48	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0060	0015791310	段取り（自挿）	A0810	SNF	P00A0717166	MK-7171D U66	1	05187	0	5		2025/08/06 21:30:48	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0070	0015779318	機械時間（自挿）	A0811	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05187	0	1		2025/08/06 21:30:48	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120197	0080	0015777819	作業時間（自挿）	A0812	SNF	P00A0800800	MK-8008      IGBT GATE	36	05187	0	24		2025/08/06 21:30:48	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0060	0015779317	段取り（自挿）	A0810	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05187	0	5		2025/08/06 21:30:48	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0070	0015791311	機械時間（自挿）	A0811	SNF	P00A0717166	MK-7171D U66	1	05187	0	3		2025/08/06 21:30:49	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0060	0015791330	段取り（自挿）	A0810	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05187	0	5		2025/08/06 21:30:49	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0080	0015791332	作業時間（自挿）	A0812	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05187	0	30		2025/08/06 21:30:49	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0070	0015791331	機械時間（自挿）	A0811	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05187	0	3		2025/08/06 21:30:49	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0080	0015791312	作業時間（自挿）	A0812	SNF	P00A0717166	MK-7171D U66	1	05187	0	30		2025/08/06 21:30:49	20250828	0000000000	000000	1120
P100	ZPS2	C28	I-0316838-10-01-05	40162171	0030	0015029022	総合組立	C0912	MNN	A00A1954202	Ｎｏ．１ＣＶＣＦ盤	1	05219	0	20		2025/08/06 21:30:50	20250916	 	 	
P100	ZPS2	C18	G-0331386-20-01-05	40160469	0030	0014674263	総合組立	C0911	MNN	A00A2052401	純水装置200KW(LCP)	1	05219	0	20		2025/08/06 21:30:50	20250901	 	 	
P100	ZPS2	CC0	G-0335098-10-01-01	40162719	0030	0015084374	ケース（枠・組立）	A0320	MNN	J00A5928100	ｹｰｽ構成表	3	05222	0	110		2025/08/06 21:30:50	20250717	 	 	
P100	ZPS2	CP0	M-0337463-10	40161607	0030	0014955407	総合組立	C0911	MNN	A00A2071100	ECA4F6-400-500LSV	9	05219	0	340		2025/08/06 21:30:50	20250926	 	 	
P100	ZPS2	CC0	G-0331386-10-01-03	40160456	0030	0014674148	ケース（枠・組立）	A0320	MNN	J00A7168700	大型Ｂ２ケース	1	05222	0	100		2025/08/06 21:30:50	20250804	 	 	
P100	ZP11	PC1	 	50119926	0120	0015615087	作業時間（修正）	A0830	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	05231	0	35		2025/08/06 21:30:51	20250730	0000000000	000000	1120
P100	ZP11	PC1	 	50119370	0120	0015294475	作業時間（修正）	A0830	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	05231	0	100		2025/08/06 21:30:51	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50118766	0120	0015085170	作業時間（修正）	A0830	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	84	05231	0	30		2025/08/06 21:30:51	20250825	0000000000	000000	1122
P100	ZP11	PC1	 	50120102	0120	0015745987	作業時間（修正）	A0830	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	05231	0	80		2025/08/06 21:30:51	20250806	0000000000	000000	1120
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05225	0	120		2025/08/06 21:30:51	20250819	0000000000	000000	1911
P100	ZP11	PC1	 	50120130	0120	0015747009	作業時間（修正）	A0830	SNF	P0A466105	IK-4661B S05 RF DC100V	10	05231	0	42		2025/08/06 21:30:52	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120102	0060	0015745981	段取り（自挿）	A0810	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	05260	0	6		2025/08/06 21:30:52	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120102	0070	0015745982	機械時間（自挿）	A0811	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	05260	0	8		2025/08/06 21:30:52	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120172	0120	0015777023	作業時間（修正）	A0830	SNF	P00A0717122	MK-7171D U22 (MK691 SD9)	4	05231	0	25		2025/08/06 21:30:52	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0120	0015778232	作業時間（修正）	A0830	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	05231	0	15		2025/08/06 21:30:52	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120130	0060	0015747003	段取り（自挿）	A0810	SNF	P0A466105	IK-4661B S05 RF DC100V	10	05260	0	6		2025/08/06 21:30:53	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0080	0015746814	作業時間（自挿）	A0812	SNF	P0A618300	IK-6183A   DCS	18	05260	0	46		2025/08/06 21:30:53	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0060	0015746812	段取り（自挿）	A0810	SNF	P0A618300	IK-6183A   DCS	18	05260	0	20		2025/08/06 21:30:53	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120122	0070	0015746813	機械時間（自挿）	A0811	SNF	P0A618300	IK-6183A   DCS	18	05260	0	10		2025/08/06 21:30:53	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120102	0080	0015745983	作業時間（自挿）	A0812	SNF	P0A622600	EK-6226E     UF3 CPU ROHS	30	05260	0	32		2025/08/06 21:30:53	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120130	0080	0015747005	作業時間（自挿）	A0812	SNF	P0A466105	IK-4661B S05 RF DC100V	10	05260	0	42		2025/08/06 21:30:54	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120131	0060	0015747023	段取り（自挿）	A0810	SNF	P0A436002	IK-4360 U02 CM400DU12H 3P	4	05260	0	6		2025/08/06 21:30:54	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120130	0070	0015747004	機械時間（自挿）	A0811	SNF	P0A466105	IK-4661B S05 RF DC100V	10	05260	0	6		2025/08/06 21:30:54	20250807	0000000000	000000	1120
P100	ZP11	PC1	 	50120131	0080	0015747025	作業時間（自挿）	A0812	SNF	P0A436002	IK-4360 U02 CM400DU12H 3P	4	05260	0	21		2025/08/06 21:30:54	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120131	0070	0015747024	機械時間（自挿）	A0811	SNF	P0A436002	IK-4360 U02 CM400DU12H 3P	4	05260	0	2		2025/08/06 21:30:54	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0060	0015748402	段取り（自挿）	A0810	SNF	97K175215	YPK-1752A S15	1	05260	0	14		2025/08/06 21:30:55	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0060	0015749429	段取り（自挿）	A0810	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05260	0	25		2025/08/06 21:30:55	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0070	0015749430	機械時間（自挿）	A0811	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05260	0	5		2025/08/06 21:30:55	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0070	0015748403	機械時間（自挿）	A0811	SNF	97K175215	YPK-1752A S15	1	05260	0	2		2025/08/06 21:30:55	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120146	0080	0015748404	作業時間（自挿）	A0812	SNF	97K175215	YPK-1752A S15	1	05260	0	81		2025/08/06 21:30:55	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0070	0015779318	機械時間（自挿）	A0811	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05260	0	1		2025/08/06 21:30:56	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0060	0015779317	段取り（自挿）	A0810	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05260	0	9		2025/08/06 21:30:56	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120219	0080	0015779319	作業時間（自挿）	A0812	SNF	P00A0732213	IK-7322 S13 SENS PCB	1	05260	0	23		2025/08/06 21:30:56	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0060	0015791310	段取り（自挿）	A0810	SNF	P00A0717166	MK-7171D U66	1	05260	0	20		2025/08/06 21:30:56	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120164	0080	0015749431	作業時間（自挿）	A0812	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05260	0	51		2025/08/06 21:30:56	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0070	0015791311	機械時間（自挿）	A0811	SNF	P00A0717166	MK-7171D U66	1	05260	0	5		2025/08/06 21:30:57	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0080	0015791312	作業時間（自挿）	A0812	SNF	P00A0717166	MK-7171D U66	1	05260	0	57		2025/08/06 21:30:57	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0060	0015791330	段取り（自挿）	A0810	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05260	0	20		2025/08/06 21:30:57	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0070	0015791331	機械時間（自挿）	A0811	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05260	0	8		2025/08/06 21:30:57	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0080	0015791332	作業時間（自挿）	A0812	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05260	0	55		2025/08/06 21:30:57	20250828	0000000000	000000	1120
P100	ZPS2	C27	I-0334840-10	40160883	0030	0014765685	総合組立	C0912	MNN	A00A2064700	SFST25SGB1-100MSE	1	05261	0	100		2025/08/06 21:30:58	20250827	 	 	1911
P100	ZPS2	CC0	G-0328851-10-01-03	40162701	0050	0015084181	ケース（塗装）	A0330	NN	J00A7226500	ｹｰｽ構成表	1	05289	0	60		2025/08/06 21:30:58	20250717	 	 	
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	1000	0015041411	ケース（焼付乾燥）	A0342	NN	J00A7190900	ｹｰｽ構成表	4	05289	0	200		2025/08/06 21:30:58	20250703	 	 	
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	0050	0015041402	ケース（塗装）	A0330	NN	J00A7190900	ｹｰｽ構成表	4	05289	0	360		2025/08/06 21:30:58	20250703	 	 	
P100	ZPS2	C28	I-0334840-10-01-06	40162223	0030	0015029814	総合組立	C0912	MNN	A00A2064703	SFST25SGB1-100MSE (BATT)	1	05261	0	230		2025/08/06 21:30:58	20250827	 	 	
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05298	0	310		2025/08/06 21:30:59	20250819	0000000000	000000	1911
P100	ZPS2	C27	I-0309401-10	40145852	0040	0012078572	製品検査	C0952	NN	A00A1910100	SFST20SGB-50MSP ｵﾘｯｸｽ	1	05321	0	230		2025/08/06 21:30:59	20250829	 	 	1911
P100	ZPS2	C26	I-0333103-10	40160102	0040	0014600786	製品検査	C0952	NN	A00A2035600	MDCPH-250K-42/44T-13	1	05321	0	190		2025/08/06 21:30:59	20250324	 	 	1911
P100	ZPS2	B10	M-0345013-10	40165077	0030	0015626950	改造	C0922	MNN	A00A1422000	HKD-83GU (K)	4	05298	0	30		2025/08/06 21:30:59	20250826	 	 	1911
P100	ZPS2	B10	M-0343391-10	40164454	0030	0015489886	改造	C0921	MNN	A00A2132500	HKD-10200GU(K)	4	05298	0	50		2025/08/06 21:30:59	20250825	 	 	1911
P100	ZPS2	C17	G-0316801-10	40149805	0030	0012819730	総合組立	C0911	MNN	A00A1949900	SCA4F12-120-4167SVC	4	05350	0	60		2025/08/06 21:31:00	20250930	 	 	
P100	ZPS2	CC0	I-0334914-10-01-01	40162186	0030	0015029494	ケース（枠・組立）	A0320	MNN	J00A7117900	ｹｰｽ金具構成表	1	05346	0	150		2025/08/06 21:31:00	20250724	 	 	
P100	ZPS2	CP0	G-0335098-10	40160925	0030	0014772744	総合組立	C0911	MNN	A00A1900800	KC4F7-16-7000VC	3	05350	0	300		2025/08/06 21:31:00	20250924	 	 	
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05356	0	240		2025/08/06 21:31:00	20250819	0000000000	000000	1911
P100	ZPS2	CC0	G-0332291-10-01-01	40160912	0030	0014771213	ケース（枠・組立）	A0320	MNN	J00A7223600	ｹｰｽ構成表	1	05346	0	240		2025/08/06 21:31:00	20250711	 	 	
P100	ZPS2	B10	I-0338771-10	40162260	0040	0015035122	製品検査	C0952	NN	A00A2038400	FC-6K-20-S3-03 G1J-OMT3	10	05366	0	420		2025/08/06 21:31:01	20251003	 	 	
P100	ZPS2	B50	M-0340096-10	40162954	0030	0015141833	総合組立	C0911	MNN	A00A2111300	RCP-PL1-DD-HA-H-M(ｽﾄﾗｲｸ)	1	05356	0	150		2025/08/06 21:31:01	20250818	 	 	1911
P100	ZP11	PC1	 	50119367	0040	0015294407	機械時間（チップ実装）	A0801	SNF	P0A611600	WK-6116B     CO2 CONTROL	100	05382	0	385		2025/08/06 21:31:01	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50119367	0030	0015294406	段取り（チップ実装）	A0800	SNF	P0A611600	WK-6116B     CO2 CONTROL	100	05382	0	100		2025/08/06 21:31:01	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50119367	0050	0015294408	作業時間（チップ実装）	A0802	SNF	P0A611600	WK-6116B     CO2 CONTROL	100	05382	0	310		2025/08/06 21:31:01	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120205	0040	0015778273	機械時間（チップ実装）	A0801	SNF	P0A627800	MK-6278A     CPU PCB	20	05382	0	85		2025/08/06 21:31:02	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120205	0030	0015778272	段取り（チップ実装）	A0800	SNF	P0A627800	MK-6278A     CPU PCB	20	05382	0	10		2025/08/06 21:31:02	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120117	0050	0015746701	作業時間（チップ実装）	A0802	SNF	PZZA0602704	FK-6027 S04 uPC814C SOP	250	05382	0	150		2025/08/06 21:31:02	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50120117	0040	0015746700	機械時間（チップ実装）	A0801	SNF	PZZA0602704	FK-6027 S04 uPC814C SOP	250	05382	0	25		2025/08/06 21:31:02	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50120117	0030	0015746699	段取り（チップ実装）	A0800	SNF	PZZA0602704	FK-6027 S04 uPC814C SOP	250	05382	0	10		2025/08/06 21:31:02	20250807	0000000000	000000	1122
P100	ZP11	PC1	 	50115007	0110	0014169868	機械時間（手挿）	A0821	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	107	05416	0	320		2025/08/06 21:31:03	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50115007	0100	0014169867	作業時間（手挿）	A0822	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	107	05416	0	100		2025/08/06 21:31:03	20250731	0000000000	000000	1120
P100	ZPS2	CD1	I-0331840-10-01-05-01	40162317	1000	0015039828	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		整流器盤_ハーネス		05423	0	78		2025/08/06 21:31:03	20250718	 	 	
