内部指図番号	テキスト	ステータス	登録日	指図タイプ	登録者	利益センタ	リリース済日	登録時刻
0I2405018	(株)神戸製鋼所　高砂製作所	REL	20240524	ZE10	PP1115	P716103	20240524	163748	
0I2405019	島田市田代環境プラザ	CMPL	20240527	ZE10	PP1115	P716103	20240527	155859	
0I2405020	東京製鉄岡山工場	DLFL	20240529	ZE10	PP1115	P716103	20240529	163308	
0I2405021	某製薬会社	REL	20240529	ZE10	PP1115	P716103	20240529	163326	
0I2405022	100ＫW	REL	20240530	ZE10	PP1115	P716103	20240530	163706	
0I2405023	岡谷１００ＫＷ	REL	20240530	ZE10	PP1115	P716103	20240530	163718	
0I2405024	ダイキンアプライドシステムズ	REL	20240530	ZE10	PP1115	P716103	20240530	163732	
0I2405027	関西電力福知山配電営業所 SIT5SGD-V0.48	CMPL	20240531	ZE10	PP1007	P716103	20240531	155652	
0I2405028	ふじみ衛生組合 SFST75SGB	REL	20240531	ZE10	PP1007	P716103	20240531	155800	
0I2406001	乙訓ポンプ場屋外更新	REL	20240604	ZE10	PP1115	P716103	20240604	160215	
0I2406002	九州電力送配電	CMPL	20240604	ZE10	PP1115	P716103	20240604	160228	
0I2406003	西舞鶴変電所別館	CMPL	20240613	ZE10	PP1115	P716103	20240613	130542	
0I2406004	木地山地熱発電所	CMPL	20240606	ZE10	PP1115	P716103	20240606	155725	
0I2406005	JFE九州V殿向 新クリーンセンター整備・運営事業	REL	20240606	ZE10	PP1115	P716103	20240606	155738	
0I2406006	【定修10】空自那覇基地（C050068）	REL	20240607	ZE10	PP1115	P716103	20240607	171336	
0I2406007	久喜市新ごみ処理施設整備工事	REL	20241015	ZE10	PP1115	P716103	20241015	153747	
0I2406008	【定修10】空自岐阜基地（C100007）	REL	20240607	ZE10	PP1115	P716103	20240607	171351	
0I2406009	【定修10】空自百里基地（C030093）	REL	20240607	ZE10	PP1115	P716103	20240607	171404	
0I2406010	【定修10】空自那覇基地（C030097）	REL	20240607	ZE10	PP1115	P716103	20240607	171418	
0I2406012	陸前高田	REL	20240610	ZE10	PP1115	P716103	20240610	154000	
0I2406013	アマゾン	REL	20240610	ZE10	PP1115	P716103	20240610	154018	
0I2406014	NTTファシリティーズ30KVAUPS　更新	REL	20240610	ZE10	PP1115	P716103	20240610	154035	
0I2406015	愛知県道路公社	REL	20240610	ZE10	PP1115	P716103	20240610	154052	
0I2406016	陸自飯岡地上局向けUPS更新	REL	20240610	ZE10	PP1115	P716103	20240610	154108	
0I2406017	新大阪セントラルタワー　無停電電源装置更新工事	CMPL	20240910	ZE10	PP1115	P716103	20240910	153815	
0I2406019	神戸市民病院	REL	20240613	ZE10	PP1115	P716103	20240613	160047	
0I2406020	陸自伊丹駐屯地～中部方面システム通信群	REL	20240613	ZE10	PP1115	P716103	20240613	160128	
0I2406021	新名神高速道路	REL	20240614	ZE10	PP1115	P716103	20240614	153104	
0I2406022	大阪ガス東部事務所UPS	CMPL	20240703	ZE10	PP1115	P716103	20240703	164405	
0I2406023	陸自札幌駐屯地	REL	20240614	ZE10	PP1115	P716103	20240614	153123	
0I2406024	新川広域圏事務所組合　エコぽーと	REL	20240618	ZE10	PP1115	P716103	20240618	153450	
0I2406025	ごみ処理施設（第六工場）建設工事及び付帯工事(東大阪)	REL	20240618	ZE10	PP1115	P716103	20240618	153525	
0I2406026	壬生川火力発電所	CMPL	20240822	ZE10	PP1115	P716103	20240822	140659	
0I2406027	TH2V-M高砂水素パーク	REL	20240620	ZE10	PP1115	P716103	20240620	165354	
0I2406028	安芸広域メルトセンター	REL	20240620	ZE10	PP1115	P716103	20240620	165419	
0I2406029	大阪産業創造館 SFST10SGB1-50MSP	CMPL	20240621	ZE10	PP1007	P716103	20240621	155835	
0I2406030	松本クリーンセンター 無停電電源装置 更新工事（長野県松本市） SFST50SG	REL	20240621	ZE10	PP1007	P716103	20240621	155905	
0I2406031	富山新港火力発電所	REL	20240624	ZE10	PP1115	P716103	20240624	164454	
0I2406032	庄川	REL	20240625	ZE10	PP1115	P716103	20240625	155215	
0I2406033	駒岡清掃工場更新建設工事	REL	20240626	ZE10	PP1115	P716103	20240626	162123	
0I2406034	えびえ記念病院	REL	20240626	ZE10	PP1115	P716103	20240626	162211	
0I2406035	久留米市次期上津クリーンセンター	REL	20240626	ZE10	PP1115	P716103	20240626	162154	
0I2406036	北海道某所	REL	20240626	ZE10	PP1115	P716103	20240626	162137	
0I2406037	木地山地熱発電所	REL	20240628	ZE10	PP1115	P716103	20240628	153419	
0I2406038	北海道電力　苫東厚真発電所	CMPL	20240628	ZE10	PP1115	P716103	20240628	153454	
0I2407002	羽曳野配電営業所	CMPL	20240806	ZE10	PP1115	P716103	20240806	165359	
0I2407003	京急大鳥居駅UPS仕様変更	REL	20240703	ZE10	PP1115	P716103	20240703	164346	
0I2407004	IHI相馬	REL	20240703	ZE10	PP1115	P716103	20240703	164419	
0I2407005	東ソー（株）南陽事務所 第三塩ビ 無停電電源装置更新工事	REL	20240703	ZE10	PP1115	P716103	20240703	164431	
0I2407006	三井化学　大牟田工場　用役課	REL	20240703	ZE10	PP1115	P716103	20240703	164456	
0I2407007	防衛装備庁次世代装備研究所飯岡支所～UPS更新	REL	20240703	ZE10	PP1115	P716103	20240703	164519	
0I2407009	四国ガス高松工場	REL	20240704	ZE10	PP1115	P716103	20240704	153614	
0I2407010	データセンター向け	REL	20240704	ZE10	PP1115	P716103	20240704	153630	
0I2407012	JX金属佐賀関精錬所	CMPL	20240708	ZE10	PP1115	P716103	20240708	153537	
0I2407013	大同特殊鋼　知多工場	REL	20240708	ZE10	PP1115	P716103	20240708	153915	
0I2407014	済生会病院中津　北棟	CMPL	20240709	ZE10	PP1115	P716103	20240709	162725	
0I2407015	西尾市クリーンセンター	CMPL	20240710	ZE10	PP1115	P716103	20240710	150551	
0I2407016	敦賀市新清掃センター整備・運営事業（建設分）	REL	20240710	ZE10	PP1115	P716103	20240710	150658	
0I2407017	済生会病院中津　北棟	CMPL	20240710	ZE10	PP1115	P716103	20240710	150711	
0I2407018	みおつくし工業用水　桜ノ宮配水場	REL	20240710	ZE10	PP1115	P716103	20240710	150830	
0I2407019	空自那覇C030095ユニット故障	REL	20240717	ZE10	PP1115	P716103	20240717	092505	
0I2407020	XB-PJ 建設工事（新MR計器室）	REL	20240717	ZE10	PP1115	P716103	20240717	092638	
0I2407021	XB-PJ 建設工事(電気室)	REL	20240717	ZE10	PP1115	P716103	20240717	092653	
0I2407022	広島高速5号線　受変電設備工事	REL	20240717	ZE10	PP1115	P716103	20240717	092708	
0I2407023	三井化学株式会社 大牟田工場(10kVA)	REL	20240717	ZE10	PP1115	P716103	20240717	092736	
0I2407024	三井化学株式会社 大牟田工場(20kVA)	REL	20240717	ZE10	PP1115	P716103	20240717	092751	
0I2407025	戸畑共同火力5号	REL	20240717	ZE10	PP1115	P716103	20240717	092805	
0I2407026	中国中央病院	REL	20240717	ZE10	PP1115	P716103	20240717	164401	
0I2407027	東北電力（株）鳴子発電所	REL	20240830	ZE10	PP1115	P716103	20240830	161614	
0I2407028	既設PV　OVGR時の遠隔にてリセット取消改造	REL	20240718	ZE10	PP1115	P716103	20240718	155431	
0I2407029	日本建設工業向けFC電源	REL	20240719	ZE10	PP1115	P716103	20240719	154832	
0I2407030	足利市新クリーンセンター	REL	20240722	ZE10	PP1115	P716103	20240722	154143	
0I2407031	城北浄化センター	REL	20240723	ZE10	PP1115	P716103	20240723	154244	
0I2407032	三田市クリーンセンター	REL	20240725	ZE10	PP1115	P716103	20240725	154542	
0I2407033	久留米市クリーンセンター　CVCF	REL	20240725	ZE10	PP1115	P716103	20240725	154555	
0I2407034	堺LNGセンター SFT15SGD-V3X2	REL	20240726	ZE10	PP1007	P716103	20240726	154112	
0I2407035	A-スタイル～センヨシロジスティック物流倉庫	REL	20240729	ZE10	PP1115	P716103	20240729	163033	
0I2407036	JAXA筑波	REL	20240729	ZE10	PP1115	P716103	20240729	163050	
0I2408002	製鐵所ライン用UPS SFST100TGB-1000MSP	REL	20240802	ZE10	PP1007	P716103	20240802	160937	
0I2408003	エフオン日田 SIN3SG	REL	20240802	ZE10	PP1007	P716103	20240802	161016	
0I2408004	(株)エフオン日田 SFST15SGB-100MSP	REL	20240802	ZE10	PP1007	P716103	20240802	161103	
0I2408005	【定修10】新田原UD030008	REL	20240805	ZE10	PP1115	P716103	20240805	150253	
0I2408006	250Kシリーズ化	REL	20240805	ZE10	PP1115	P716103	20240805	150310	
0I2408007	空自硫黄島分屯基地（予算取り）	REL	20240806	ZE10	PP1115	P716103	20240806	165327	
0I2408008	松本クリニック～UPS更新（予算取り）	REL	20240806	ZE10	PP1115	P716103	20240806	165338	
0I2408009	加須市 SFST10SGBS1-24FLH	REL	20240808	ZE10	PP1007	P716103	20240808	154735	
0I2408010	ウーブンシティ	REL	20240808	ZE10	PP1007	P716103	20240808	154754	
0I2408011	北海道電力（株）　知内発電所 SIT50SGD-V1計器用	REL	20240808	ZE10	PP1007	P716103	20240808	154817	
0I2408012	海自舞鶴納めUPS　既設更新（BATT関係込み）予算取り	REL	20240809	ZE10	PP1115	P716103	20240809	160320	
0I2408013	陸自木更津～オスプレイ用	CMPL	20240820	ZE10	PP1115	P716103	20240820	091432	
0I2408014	燃料電池用電力変換器（DCDCコンバータ）	REL	20240820	ZE10	PP1115	P716103	20240820	091533	
0I2408015	小安地熱（株）かたつむり山発電所	REL	20240822	ZE10	PP1115	P716103	20240822	140519	
0I2408016	小安地熱（株）かたつむり山発電所	REL	20240822	ZE10	PP1115	P716103	20240822	140540	
0I2408017	小安地熱（株）かたつむり山発電所	REL	20240822	ZE10	PP1115	P716103	20240822	140559	
0I2408018	【定修10】海自大湊航空基地～第25航空隊　出力周波数変更	REL	20240822	ZE10	PP1115	P716103	20240822	140619	
0I2408020	【定修10】岐阜U040048	REL	20240822	ZE10	PP1115	P716103	20240822	140844	
0I2408021	関西電力滋賀本部	REL	20240827	ZE10	PP1115	P716103	20240827	091420	
0I2408022	青森清掃施設PCS交換部品 PV-250K交換部品	REL	20240917	ZE10	PP1007	P716103	20240917	110907	
0I2408023	青森清掃施設PCS交換部品 PV-500K交換部品	REL	20240917	ZE10	PP1007	P716103	20240917	110931	
0I2408024	NSスチレンモノマー㈱　3SM	REL	20240827	ZE10	PP1115	P716103	20240827	091500	
0I2408025	ヤマトシ土屋	REL	20240910	ZE10	PP1115	P716103	20240910	153958	
0I2408026	雅電設　大田原　既設更新	CMPL	20240827	ZE10	PP1115	P716103	20240827	091515	
0I2408027	米軍岩国基地	REL	20240827	ZE10	PP1115	P716103	20240827	165534	
0I2408028	東九州自動車道　新富スマートIC	REL	20240829	ZE10	PP1115	P716103	20240829	115254	
0I2408029	愛知県道路公社牛田IC	REL	20240830	ZE10	PP1115	P716103	20240830	134859	
0I2408030	岡山市可燃ごみ広域処理施設	REL	20240904	ZE10	PP1115	P716103	20240904	154452	
0I2408032	成田国際空港第2	REL	20240830	ZE10	PP1115	P716103	20240830	161553	
0I2409001	九電工EMS 地域レジリエンス事業 PV-250K-21T-03 MVJ-T1,	CMPL	20240902	ZE10	PP1007	P716103	20240902	155038	
0I2409004	東京製鐵株式会社岡山工場　CVCF更新	REL	20240912	ZE10	PP1115	P716103	20240912	141139	
0I2409005	つくば市下横場中継ポンプ場UPS更新（予算取り）	REL	20240904	ZE10	PP1115	P716103	20240904	153729	
0I2409006	三井化学　大牟田工場　用役課　計装電溶UPS	REL	20240904	ZE10	PP1115	P716103	20240904	153758	
0I2409007	長野県某所向けパワーコンディショナ	CMPL	20240905	ZE10	PP1115	P716103	20240905	150535	
0I2409008	第二神明道路	CMPL	20240906	ZE10	PP1115	P716103	20240906	152119	
0I2409009	千葉県柏市細胞培養センター	CMPL	20240910	ZE10	PP1115	P716103	20240910	153903	
0I2409010	渋川地区広域清掃センター	REL	20240910	ZE10	PP1115	P716103	20240910	153918	
0I2409013	木地山地熱発電所	REL	20240910	ZE10	PP1115	P716103	20240910	153938	
0I2409014	沖縄本島某所	REL	20240910	ZE10	PP1115	P716103	20240910	154038	
0I2409015	香川県某所	REL	20240910	ZE10	PP1115	P716103	20240910	154111	
0I2409016	東芝小向事業所向け周波数変換装置	REL	20240912	ZE10	PP1115	P716103	20240912	141206	
0I2409017	東芝小向事業所向け周波数変換装置	REL	20240912	ZE10	PP1115	P716103	20240912	141234	
0I2409019	アマゾン	CMPL	20241024	ZE10	PP1115	P716103	20241024	163643	
0I2409020	ヨコレイ向けパワコン増設	REL	20240917	ZE10	PP1007	P716103	20240917	155541	
0I2409021	ホクレン	REL	20240918	ZE10	PP1115	P716103	20240918	161254	
0I2409022	吹田市	REL	20240918	ZE10	PP1115	P716103	20240918	161325	
0I2409023	JRA	REL	20240919	ZE10	PP1115	P716103	20240919	155721	
0I2409025	海自大湊航空基地～第25航空隊（予算取り）	REL	20240927	ZE10	PP1115	P716103	20240927	154107	
0I2409026	川崎アゼリア　既設更新	REL	20240930	ZE10	PP1115	P716103	20240930	163338	
0I2409027	海自小月航空基地～既設更新（予算取り）	REL	20240930	ZE10	PP1115	P716103	20240930	163406	
0I2410004	東海大学　医学部向け	REL	20241002	ZE10	PP1115	P716103	20241002	161254	
0I2410005	川崎バイオマス発電所～既設更新（予算取り）	REL	20241004	ZE10	PP1115	P716103	20241004	162705	
0I2410006	八幡西発電所（自悠学園）	REL	20241007	ZE10	PP1115	P716103	20241007	164146	
0I2410007	にしはりまクリーンセンター基幹的設備改修工事（仮称）	REL	20241009	ZE10	PP1115	P716103	20241009	091210	
0I2410008	クリーン21長谷山 無停電電源装置更新	REL	20241009	ZE10	PP1115	P716103	20241009	091316	
0I2410009	エリーパワーD20バンク数変更	REL	20241009	ZE10	PP1115	P716103	20241009	091334	
0I2410010	尼崎医療センター	REL	20241009	ZE10	PP1115	P716103	20241009	091402	
0I2410011	大阪府公安局	REL	20241010	ZE10	PP1115	P716103	20241010	162024	
0I2410012	姫路天然ガス予備品	REL	20241011	ZE10	PP1115	P716103	20241011	162544	
0I2410013	西日本高速道路	REL	20241011	ZE10	PP1115	P716103	20241011	162605	
0I2410015	さいたま市民医療センター　無停電電源S農地更新工事	REL	20241011	ZE10	PP1115	P716103	20241011	162641	
0I2410016	小作浄水場　PCS更新	REL	20241015	ZE10	PP1115	P716103	20241015	153639	
0I2410017	西濃保全センター	REL	20241015	ZE10	PP1115	P716103	20241015	153727	
0I2410019	入間U015074	REL	20241018	ZE10	PP1115	P716103	20241018	111510	
0I2410020	大阪広域環境組合	REL	20241018	ZE10	PP1115	P716103	20241018	111527	
0I2410021	東名自動車道 鳴海地区太陽光発電設備更新工事	REL	20241021	ZE10	PP1115	P716103	20241021	152605	
0I2410022	パナソニックコネクト	REL	20241021	ZE10	PP1115	P716103	20241021	152701	
0I2410023	ホギメディカル筑波工場（予算取り）	REL	20241021	ZE10	PP1115	P716103	20241021	152715	
0I2410024	江崎グリコ株式会社	CMPL	20241021	ZE10	PP1115	P716103	20241021	152730	
0I2410026	王将フードサービス　東松山工場	CMPL	20241023	ZE10	PP1115	P716103	20241023	093443	
0I2410027	王将フードサービス　東松山工場	CMPL	20241023	ZE10	PP1115	P716103	20241023	093503	
0I2410028	空自百里基地～百里管制隊管制塔	REL	20241024	ZE10	PP1115	P716103	20241024	163606	
0I2410029	【包括】空自三沢基地（UD075019）～INVユニット故障対応	REL	20241024	ZE10	PP1115	P716103	20241024	163625	
0I2410032	長府浄水場更新事業建設工事	REL	20241031	ZE10	PP1115	P716103	20241031	162107	
0I2411001	UPS No.4	REL	20241105	ZE10	PP1115	P716103	20241105	154741	
0I2411002	成田国際空港 第2TSR/TX	REL	20241105	ZE10	PP1115	P716103	20241105	154821	
0I2411004	空自三沢基地～管制隊（仕24）	REL	20241227	ZE10	PP1115	P716103	20241227	120908	
0I2411005	No1 UPS	CMPL	20241106	ZE10	PP1115	P716103	20241106	154445	
0I2411008	南大阪電力所	CMPL	20241111	ZE10	PP1115	P716103	20241111	155458	
0I2411009	クリーン21長谷山 無停電電源装置更新	REL	20241112	ZE10	PP1115	P716103	20241112	163728	
0I2411010	東北地方某所向け無停電電源装置	REL	20241114	ZE10	PP1115	P716103	20241114	140741	
0I2411013	品川イーストワンタワー向けUPS（予算取り）	REL	20241119	ZE10	PP1115	P716103	20241119	155629	
0I2411014	碧南アンモニア(桟橋監視室)_無停電電源装置	REL	20241120	ZE10	PP1115	P716103	20241120	161426	
0I2411016	東北某所向け無停電電源装置	REL	20241120	ZE10	PP1115	P716103	20241120	161505	
0I2411019	浜岡原発	REL	20241122	ZE10	PP1115	P716103	20241122	153359	
0I2411020	昭電（千葉県　印西市大塚）向け	REL	20241126	ZE10	PP1115	P716103	20241126	151703	
0I2411021	神戸医療センター中央市民病院	REL	20241126	ZE10	PP1115	P716103	20241126	151724	
0I2411022	日本製紙勿来UPS既設更新	REL	20241126	ZE10	PP1115	P716103	20241126	151758	
0I2411023	非常用電源組み合わせ250kW電力貯蔵システム	REL	20241205	ZE10	PP1115	P716103	20241205	153221	
0I2411024	関東某所監視用UPS	REL	20241128	ZE10	PP1115	P716103	20241128	154536	
0I2412001	茅ヶ崎市環境事業センター SFST30SGB1-150MSP	REL	20241202	ZE10	PP1007	P716103	20241202	161200	
0I2412004	東芝小向事業所向け周波数変換装置	REL	20241203	ZE10	PP1115	P716103	20241203	161736	
0I2412005	東芝小向事業所向け周波数変換装置	REL	20241203	ZE10	PP1115	P716103	20241203	161800	
0I2412006	東芝小向事業所向け周波数変換装置	REL	20241203	ZE10	PP1115	P716103	20241203	161820	
0I2412007	OMIプラント　CVCF	CMPL	20241203	ZE10	PP1115	P716103	20241203	161840	
0I2412008	大同特殊鋼　知多工場	REL	20241205	ZE10	PP1115	P716103	20241205	153237	
0I2412009	梼原町地域マイクログリッド	REL	20241205	ZE10	PP1115	P716103	20241205	153256	
0I2412010	富山空港　灯火電力	CMPL	20241205	ZE10	PP1115	P716103	20241205	153312	
0I2412012	大阪真空機器製作所	REL	20241205	ZE10	PP1115	P716103	20241205	153329	
0I2412014	日高中部環境センター基幹的設備改良工事	CMPL	20241206	ZE10	PP1115	P716103	20241206	155254	
0I2412016	日本製鉄㈱名古屋製鉄所様向けＵＰＳ	REL	20241206	ZE10	PP1115	P716103	20241206	155315	
0I2412017	琉球セメント	REL	20241209	ZE10	PP1115	P716103	20241209	161513	
0I2412018	NSスチレンモノマー　大分製造所	CMPL	20241209	ZE10	PP1115	P716103	20241209	161542	
0I2412020	岩谷産業（納入済）	REL	20241209	ZE10	PP1115	P716103	20241209	161734	
0I2412021	豊田鉄工他	REL	20241209	ZE10	PP1115	P716103	20241209	161755	
0I2412022	三井化学　大牟田工場　エトフェン	REL	20241210	ZE10	PP1115	P716103	20241210	164143	
0I2412023	沖縄本島某所(仕様変更)	REL	20241212	ZE10	PP1115	P716103	20241212	160919	
0I2412026	鉾田・大洗広域事務組合 新ごみ処理施設建設工事	REL	20241212	ZE10	PP1115	P716103	20241212	160959	
0I2412027	テレビ小山放送向けUPS	REL	20241216	ZE10	PP1115	P716103	20241216	163423	
0I2412028	東電HD柏崎刈羽原発～KK-7G(B)計算機用UPS	REL	20241216	ZE10	PP1115	P716103	20241216	163442	
0I2412029	佐原運輸倉庫	REL	20241217	ZE10	PP1115	P716103	20241217	160809	
0I2412030	空自三沢基地～サイバー運用隊	REL	20241217	ZE10	PP1115	P716103	20241217	160831	
0I2412031	さしまクリーンセンター寺久	REL	20241218	ZE10	PP1115	P716103	20241218	160726	
0I2412032	海自硫黄島基地～INVユニット交換	REL	20241218	ZE10	PP1115	P716103	20241218	160757	
0I2412033	小牧岩倉衛生組合	REL	20241220	ZE10	PP1115	P716103	20241220	161605	
0I2412034	佐原運輸向け既設更新	REL	20241220	ZE10	PP1115	P716103	20241220	161635	
0I2412038	SUMCO TECHXIV長崎更新	REL	20241223	ZE10	PP1115	P716103	20241223	160843	
0I2412041	佐原運輸倉庫	REL	20241225	ZE10	PP1115	P716103	20241225	151313	
0I2412044	AGC千葉　FFC-1プロジェクト	REL	20241227	ZE10	PP1115	P716103	20241227	120758	
