分類	転記日付	指図	WBS要素	販売伝票	販売伝票明細	購買発注	移動タイプ	取引区分	品目コード	品目テキスト	品目タイプ	プラント	保管場所	借方貸方	指図タイプ	指図タイプ名	指図カテゴリ	MRP管理者	MRP管理者名	項目	工場	区分	タイプ	計画承認日	計画開始	計画終了	数量	実績原価	実績正味原価	実績副資材	当月副資材	実績間接費	当月間接費	製品金額	実績原価ORG	実績正味原価ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	製品金額ORG	有効価格なし	逆ザヤ	入出庫伝票番号	入出庫伝票年	連番	登録日付	登録時刻	ユーザ名
10.完成予定	20250303	40156599	I-0326879-10-01-04-01							入出力盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156601	I-0326879-10-01-05-01							双方向変換器盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156604	I-0326880-10-01-01							ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156606	I-0326880-10-01-03							ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156608	I-0326880-10-01-04-01							入出力盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250303	40156610	I-0326880-10-01-05-01							双方向変換器盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250206	20250206	20250303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163587	I-0326875-10-01-08-01						JDA419700	ｹｰｽｺｳｾｲﾋｮｳ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163588	I-0326875-10-01-08-02							VCJﾕﾆｯﾄ_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163590	I-0326875-10-01-09-01						J00A5406500	ｹｰｽ金具構成表(B1-IGB-L)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163591	I-0326875-10-01-09-02							INVﾕﾆｯﾄ(L)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163592	I-0326875-10-01-09-03						E00A5130500	ﾌﾞｽﾊﾞｰ構成表(B1-IGBT-L)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163594	I-0326875-10-01-10-01						J00A5406501	ｹｰｽ金具構成表(B1-IGB-R)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163595	I-0326875-10-01-10-02							INVﾕﾆｯﾄ(R)_ﾊｰﾈｽ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250321	40163596	I-0326875-10-01-10-03						E00A5130501	ﾌﾞｽﾊﾞｰ構成表(B1-IGBT-R)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20250312	20250312	20250321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250326	40163584	I-0326875-10-01-06-01							蓄電池盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250312	20250312	20250326	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40152530	G-0319469-10-01-05-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40152531	G-0319469-10-01-05-02							ユニット_ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40154360	G-0319469-10-01-07-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40154361	G-0319469-10-01-07-02							ユニット2_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40154365	G-0319469-10-01-08-01						J00A3125002	ｹｰｽ構成表ﾕﾆｯﾄ	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC1	ケース（ユニット用）	大型(ケース)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250331	40154366	G-0319469-10-01-08-02							ユニット3_ﾊｰﾈｽ（一品)		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD3	大型ハーネス（ユニット用）	大型(ハーネス)	滋賀	大型	一品	20250303	20250303	20250331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250404	40161182	G-0334307-10-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250312	20250312	20250404	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250408	40150017	C-0309401-30-01-01							ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250317	20250317	20250408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250408	40150019	C-0309401-30-01-03							ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250317	20250317	20250408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250408	40150021	C-0309401-30-01-04-01							本体_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250317	20250317	20250408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250408	40150023	C-0309401-30-01-05-01							蓄電池盤_ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250317	20250317	20250408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250418	40164296	I-0333165-20-01-02							ハーネス		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250416	20250416	20250418	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250428	40152525	G-0319469-10-01-01						J00A6439300	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250401	20250401	20250428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250428	40152526	G-0319469-10-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250401	20250401	20250428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250509	40161649	G-0331386-10-01-09-02						E00A4759100	入力端子	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250416	20250416	20250509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160450	G-0331386-10-01-01						F00A0898800	3φ 5215KVA 3450/106,70V	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250512	20250519	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160453	G-0331386-10-01-02						F00A0898900	ACL 782KVA	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250512	20250519	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160461	G-0331386-10-01-07-01						J00A7174700	ｹｰｽ構成表(LCP)	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160465	G-0331386-20-01-01						J00A7160800	ｹｰｽ金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160466	G-0331386-20-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160470	G-0331386-20-01-05-01						J00A6994500	ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160474	G-0331386-30-01-01						J00A7122600	ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40160475	G-0331386-30-01-02							ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250512	20250512	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250603	40161647	G-0331386-10-01-09						F00A0899200	3φ 161KVA	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250512	20250519	20250603	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250606	40154942	I-0316842-10-01-01						J00A7206600	ｹｰｽ構成表(直流分岐盤）	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250515	20250515	20250606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250606	40162385	G-0332918-10-01-01-01						J00A7248800	TR金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250522	20250522	20250606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250606	40162386	G-0332918-10-01-01-02						E00A6418700	TRﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250522	20250522	20250606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250606	40162976	G-0332918-40-01-01-01						J00A7248800	TR金具構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250522	20250522	20250606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250606	40162977	G-0332918-40-01-01-02						E00A6418700	TRﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250522	20250522	20250606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250609	40164342	G-0327744-10-01-08-01							大型Ｂ１変圧（ケース）2		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250523	20250523	20250609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250609	40164343	G-0327744-10-01-08-02							大型Ｂ１変圧（ブスバー）2		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250523	20250523	20250609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250610	40162759	M-0338499-10-01-01							大型Ｂ１変圧		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250519	20250519	20250610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250610	40162760	M-0338499-10-01-01-01							大型Ｂ１変圧（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250519	20250519	20250610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250610	40162761	M-0338499-10-01-01-02							大型Ｂ１変圧（ブスバー）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250519	20250519	20250610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250623	40164200	I-0334914-10-01-08-03							SVAﾕﾆｯﾄ_ﾋｰﾄｼﾝｸ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE1	ヒートシンク（ユニット用）	大型(ケース)	滋賀	大型	一品	20250610	20250610	20250623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250623	40164201	I-0334914-10-01-08-04							SVAﾕﾆｯﾄ_ﾌﾞｽﾊﾞｰ		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF1	ブスバー（ユニット用）	組外	滋賀	大型	一品	20250610	20250610	20250623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250624	40162696	G-0328851-10-01-01-01							変圧１（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250611	20250611	20250624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250624	40162697	G-0328851-10-01-01-02						E00A1552500	切換ﾊﾞｰ30X3X120 P90 φ11	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250611	20250611	20250624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250624	40162699	G-0328851-10-01-02-01							リアクトル（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250611	20250611	20250624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250624	40162700	G-0328851-10-01-02-02							リアクトル（ブスバー）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250611	20250611	20250624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40160188	I-0333103-10-01-01							ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20241025	20241105	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40162708	G-0335029-10-01-01-01							変圧１（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250612	20250612	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40162709	G-0335029-10-01-01-02							変圧１（ブスバー）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250612	20250612	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40162711	G-0335029-10-01-02-01							リアクトル（ケース）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC2	ケース（トランス用）	大型(ケース)	滋賀	大型	一品	20250612	20250612	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40162712	G-0335029-10-01-02-02							リアクトル（ブスバー）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF2	ブスバー（トランス用）	組外	滋賀	大型	一品	20250612	20250612	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250625	40164912	I-0333103-10-01-13						J00A7164900	ユニット線止め金具	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250609	20241105	20250625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162384	G-0332918-10-01-01						F00A0904300	3! 3663KVA 11000/143V	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162387	G-0332918-10-01-02						J00A7226100	ｹｰｽ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162388	G-0332918-10-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162390	G-0332918-10-01-05						E00A6404700	ﾌﾞｽﾊﾞｰ構成表	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162975	G-0332918-40-01-01						F00A0904400	3! 3663KVA 11000/143V	HALB	P100		S	ZPS2	プロジェクト電源（活動割当）	20	CB0	大型変圧	大型(変圧)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162978	G-0332918-40-01-02							大型Ｂ１ケース		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CC0	ケース	大型(ケース)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162979	G-0332918-40-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250701	40162981	G-0332918-40-01-05							大型Ｂ１ブスバー		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CF0	ブスバー	組外	滋賀	大型	一品	20250609	20250609	20250701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250702	40162378	G-0327744-10-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250610	20250612	20250702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250702	40162379	G-0327744-10-01-04							大型Ｂ１ヒートシンク		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CE0	ヒートシンク	大型(ケース)	滋賀	大型	一品	20250610	20250612	20250702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250702	40162406	M-0335925-10-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250610	20250610	20250702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
10.完成予定	20250702	40162415	M-0335925-20-01-03							大型Ｂ１ハーネス（一品）		P100		S	ZPS2	プロジェクト電源（活動割当）	20	CD1	大型ハーネス	大型(ハーネス)	滋賀	大型	一品	20250610	20250612	20250702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000				0000	0000			
