プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP11	PC1	50116304	0150	0014487027	作業時間（仕上げ）	A0840	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32		3	20250220		0000000000	000000
P100	ZP11	PC1	50116304	0160	0014487028	作業時間（検査）	A0852	MFN	PZZA0494218	PK-4942C U18(13)62368 RC1	32		5	20250220		0000000000	000000
P100	ZP11	PC1	50116304	0910	0014487029	自部署手直し（ＰＣ）	A0880	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32			20250220		0000000000	000000
P100	ZP11	PC1	50116304	0920	0014487030	他部署手直し（ＰＣ）	A0885	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32			20250220		0000000000	000000
P100	ZP11	PC1	50116304	0930	0014487031	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32			20250220		0000000000	000000
P100	ZP11	PC1	50116304	0940	0014487032	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	32			20250220		0000000000	000000
P100	ZP11	PC1	50116655	0010	0014589418	メイン部品払出	CW010	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40		20251031		0000000000	000000
P100	ZP11	PC1	50116655	0020	0014589419	部品仕分け	C0931	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40	17	20251031		0000000000	000000
P100	ZP11	PC1	50116655	0030	0014589420	段取り（チップ実装）	A0800	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40	66	20251031		0000000000	000000
P100	ZP11	PC1	50116655	0040	0014589421	機械時間（チップ実装）	A0801	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40	329	20251031		0000000000	000000
P100	ZP11	PC1	50116655	0050	0014589422	作業時間（チップ実装）	A0802	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40	305	20251031		0000000000	000000
P100	ZP11	PC1	50116655	0060	0014589423	段取り（自挿）	A0810	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0070	0014589424	機械時間（自挿）	A0811	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0080	0014589425	作業時間（自挿）	A0812	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0090	0014589426	段取り（手挿・修正）	A0820	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0100	0014589427	作業時間（手挿）	A0822	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40	40	75	20251031		0000000000	000000
P100	ZP11	PC1	50116655	0110	0014589428	機械時間（手挿）	A0821	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0120	0014589429	作業時間（修正）	A0830	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0130	0014589430	段取り（検査）	A0850	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0140	0014589431	機械時間（検査）	A0851	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0150	0014589432	作業時間（仕上げ）	A0840	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0160	0014589433	作業時間（検査）	A0852	MFN	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0910	0014589434	自部署手直し（ＰＣ）	A0880	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0920	0014589435	他部署手直し（ＰＣ）	A0885	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0930	0014589436	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116655	0940	0014589437	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0554928	WK-5549D U28 DC CTRL_J	40			20251031		0000000000	000000
P100	ZP11	PC1	50116763	0010	0014598459	ＰＣ部品払出	CW010	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16		20250220		0000000000	000000
P100	ZP11	PC1	50116763	0020	0014598460	部品仕分け	C0931	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16		20250220		0000000000	000000
P100	ZP11	PC1	50116763	0030	0014598461	段取り（チップ実装）	A0800	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	23	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0040	0014598462	機械時間（チップ実装）	A0801	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	61	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0050	0014598463	作業時間（チップ実装）	A0802	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	51	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0060	0014598464	段取り（自挿）	A0810	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	19	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0070	0014598465	機械時間（自挿）	A0811	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	1	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0080	0014598466	作業時間（自挿）	A0812	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	24	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0090	0014598467	段取り（手挿・修正）	A0820	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0100	0014598468	作業時間（手挿）	A0822	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0110	0014598469	機械時間（手挿）	A0821	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0120	0014598470	作業時間（修正）	A0830	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	53	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0130	0014598471	段取り（検査）	A0850	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16		14	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0140	0014598472	機械時間（検査）	A0851	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16	16	27	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0150	0014598473	作業時間（仕上げ）	A0840	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16		3	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0160	0014598474	作業時間（検査）	A0852	MFN	PZZA0494218	PK-4942C U18(13)62368 RC1	16		4	20250220		0000000000	000000
P100	ZP11	PC1	50116763	0910	0014598475	自部署手直し（ＰＣ）	A0880	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0920	0014598476	他部署手直し（ＰＣ）	A0885	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0930	0014598477	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50116763	0940	0014598478	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0494218	PK-4942C U18(13)62368 RC1	16			20250220		0000000000	000000
P100	ZP11	PC1	50118766	0010	0015085159	メイン部品払出	CW010	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	72		20250825		0000000000	000000
P100	ZP11	PC1	50118766	0020	0015085160	部品仕分け	C0931	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	72		20250825		0000000000	000000
P100	ZP11	PC1	50118766	0030	0015085161	段取り（チップ実装）	A0800	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0040	0015085162	機械時間（チップ実装）	A0801	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0050	0015085163	作業時間（チップ実装）	A0802	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0060	0015085164	段取り（自挿）	A0810	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	84	5	20250825		0000000000	000000
P100	ZP11	PC1	50118766	0070	0015085165	機械時間（自挿）	A0811	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	84	18	20250825		0000000000	000000
P100	ZP11	PC1	50118766	0080	0015085166	作業時間（自挿）	A0812	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	84	41	20250825		0000000000	000000
P100	ZP11	PC1	50118766	0090	0015085167	段取り（手挿・修正）	A0820	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0100	0015085168	作業時間（手挿）	A0822	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0110	0015085169	機械時間（手挿）	A0821	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0120	0015085170	作業時間（修正）	A0830	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0130	0015085171	段取り（検査）	A0850	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0140	0015085172	機械時間（検査）	A0851	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0150	0015085173	作業時間（仕上げ）	A0840	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0160	0015085174	作業時間（検査）	A0852	MFN	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0910	0015085175	自部署手直し（ＰＣ）	A0880	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0920	0015085176	他部署手直し（ＰＣ）	A0885	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0930	0015085177	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118766	0940	0015085178	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80			20250825		0000000000	000000
P100	ZP11	PC1	50118788	0010	0015103750	メイン部品払出	CW010	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7		20250806		0000000000	000000
P100	ZP11	PC1	50118788	0020	0015103751	部品仕分け	C0931	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	3	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0030	0015103752	段取り（チップ実装）	A0800	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	13	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0040	0015103753	機械時間（チップ実装）	A0801	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	74	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0050	0015103754	作業時間（チップ実装）	A0802	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	75	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0060	0015103755	段取り（自挿）	A0810	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0070	0015103756	機械時間（自挿）	A0811	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0080	0015103757	作業時間（自挿）	A0812	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0090	0015103758	段取り（手挿・修正）	A0820	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0100	0015103759	作業時間（手挿）	A0822	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	12	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0110	0015103760	機械時間（手挿）	A0821	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	12	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0120	0015103761	作業時間（修正）	A0830	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7	7	42	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0130	0015103762	段取り（検査）	A0850	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7		5	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0140	0015103763	機械時間（検査）	A0851	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0150	0015103764	作業時間（仕上げ）	A0840	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0160	0015103765	作業時間（検査）	A0852	MFN	PZZA0554929	WK-5549D S29 200A AC CTRL	7		8	20250806		0000000000	000000
P100	ZP11	PC1	50118788	0910	0015103766	自部署手直し（ＰＣ）	A0880	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0920	0015103767	他部署手直し（ＰＣ）	A0885	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0930	0015103768	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50118788	0940	0015103769	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0554929	WK-5549D S29 200A AC CTRL	7			20250806		0000000000	000000
P100	ZP11	PC1	50119338	0010	0015293764	メイン部品払出	CW010	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0020	0015293765	部品仕分け	C0931	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0030	0015293766	段取り（チップ実装）	A0800	SNF	P0A585802	WK-5858A U02  GATE SR350	396	396	30	20250818		0000000000	000000
P100	ZP11	PC1	50119338	0040	0015293767	機械時間（チップ実装）	A0801	SNF	P0A585802	WK-5858A U02  GATE SR350	396	396	270	20250818		0000000000	000000
P100	ZP11	PC1	50119338	0050	0015293768	作業時間（チップ実装）	A0802	SNF	P0A585802	WK-5858A U02  GATE SR350	396	396	200	20250818		0000000000	000000
P100	ZP11	PC1	50119338	0060	0015293769	段取り（自挿）	A0810	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0070	0015293770	機械時間（自挿）	A0811	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0080	0015293771	作業時間（自挿）	A0812	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0090	0015293772	段取り（手挿・修正）	A0820	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0100	0015293774	作業時間（手挿）	A0822	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0110	0015293773	機械時間（手挿）	A0821	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0120	0015293775	作業時間（修正）	A0830	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0130	0015293777	段取り（検査）	A0850	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0140	0015293778	機械時間（検査）	A0851	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0150	0015293776	作業時間（仕上げ）	A0840	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0160	0015293779	作業時間（検査）	A0852	MFN	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0910	0015293780	自部署手直し（ＰＣ）	A0880	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0920	0015293781	他部署手直し（ＰＣ）	A0885	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0930	0015293782	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119338	0940	0015293783	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A585802	WK-5858A U02  GATE SR350	396			20250818		0000000000	000000
P100	ZP11	PC1	50119344	0010	0015293924	メイン部品払出	CW010	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100		20250826		0000000000	000000
P100	ZP11	PC1	50119344	0020	0015293925	部品仕分け	C0931	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100	3	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0030	0015293926	段取り（チップ実装）	A0800	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0040	0015293927	機械時間（チップ実装）	A0801	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0050	0015293928	作業時間（チップ実装）	A0802	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0060	0015293929	段取り（自挿）	A0810	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100	27	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0070	0015293930	機械時間（自挿）	A0811	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100	29	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0080	0015293931	作業時間（自挿）	A0812	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100	97	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0090	0015293932	段取り（手挿・修正）	A0820	SNF	P0A617000	WK-6170A     SR350 FILTER	100	100	175	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0100	0015293933	作業時間（手挿）	A0822	SNF	P0A617000	WK-6170A     SR350 FILTER	100		105	20250826		0000000000	000000
P100	ZP11	PC1	50119344	0110	0015293934	機械時間（手挿）	A0821	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0120	0015293935	作業時間（修正）	A0830	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0130	0015293936	段取り（検査）	A0850	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0140	0015293937	機械時間（検査）	A0851	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0150	0015293938	作業時間（仕上げ）	A0840	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0160	0015293939	作業時間（検査）	A0852	MFN	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0910	0015293940	自部署手直し（ＰＣ）	A0880	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0920	0015293941	他部署手直し（ＰＣ）	A0885	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0930	0015293942	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119344	0940	0015293943	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A617000	WK-6170A     SR350 FILTER	100			20250826		0000000000	000000
P100	ZP11	PC1	50119358	0010	0015294184	メイン部品払出	CW010	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88		20250807		0000000000	000000
P100	ZP11	PC1	50119358	0020	0015294185	部品仕分け	C0931	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	6	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0030	0015294186	段取り（チップ実装）	A0800	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0040	0015294187	機械時間（チップ実装）	A0801	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0050	0015294188	作業時間（チップ実装）	A0802	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0060	0015294189	段取り（自挿）	A0810	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0070	0015294190	機械時間（自挿）	A0811	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0080	0015294191	作業時間（自挿）	A0812	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0090	0015294192	段取り（手挿・修正）	A0820	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0100	0015294194	作業時間（手挿）	A0822	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	107	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0110	0015294193	機械時間（手挿）	A0821	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	15	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0120	0015294195	作業時間（修正）	A0830	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	25	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0130	0015294197	段取り（検査）	A0850	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	15	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0140	0015294198	機械時間（検査）	A0851	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88		44	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0150	0015294196	作業時間（仕上げ）	A0840	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	4	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0160	0015294199	作業時間（検査）	A0852	MFN	P0A569600	WK-5696    CNCTR(J)ROHS	88	88	55	20250807		0000000000	000000
P100	ZP11	PC1	50119358	0910	0015294200	自部署手直し（ＰＣ）	A0880	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0920	0015294201	他部署手直し（ＰＣ）	A0885	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0930	0015294202	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
P100	ZP11	PC1	50119358	0940	0015294203	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A569600	WK-5696    CNCTR(J)ROHS	88			20250807		0000000000	000000
