プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZPS2	C28	I-0309401-10-01-02	40150007	0030	0012899564	総合組立	C0912	MNN	A00A1910102	SFST20SGB-50MSP(INV)	1	51410	0	30		2025/08/04 21:31:13	20250829	 	 	
P100	ZPS2	C28	I-0316838-10-01-05	40162171	0030	0015029022	総合組立	C0912	MNN	A00A1954202	Ｎｏ．１ＣＶＣＦ盤	1	51410	0	380		2025/08/04 21:31:13	20250916	 	 	
P100	ZPS2	CB0	G-0331386-10-01-09	40161647	1000	0014956278	大型変圧（組立・仕上・検査）	A0030	MNN	F00A0899200	3φ 161KVA	1	51286	0	480		2025/08/04 21:31:13	20250603	 	 	
P100	ZP11	PC1	 	50120165	0060	0015749461	段取り（自挿）	A0810	SNF	P0A538600	CK-5386B 48V 25A MAIN PC2	3	05441	0	25		2025/08/04 21:31:13	20250805	0000000000	000000	1120
P100	ZP10	CD0	 	10133432	1000	0015696211	ハーネス量産（圧着・コネクタ・検査）	A0630	MSN	E00A3846900	KSM-4002HAFIW ﾎｼﾞｮﾊｰﾈｽ	100	51308	0	340		2025/08/04 21:31:13	20250903	0000000000	000000	1210
P100	ZP11	PC1	 	50119809	0100	0015541315	作業時間（手挿）	A0822	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	51456	0	90		2025/08/04 21:31:14	20250731	0000000000	000000	1120
P100	ZPS2	C17	G-0332335-10	40159641	0020	0014504068	部品仕分け	C0931	NN	A00A2060200	SCB3WF7-45-15KCL	1	51411	0	380		2025/08/04 21:31:14	20250917	 	 	
P100	ZP11	PC1	 	50119344	0100	0015293933	作業時間（手挿）	A0822	SNF	P0A617000	WK-6170A     SR350 FILTER	100	51456	0	105		2025/08/04 21:31:14	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120129	0090	0015746984	段取り（手挿・修正）	A0820	SNF	P0A589200	HK-5892B US CONTROL	60	51456	0	60		2025/08/04 21:31:14	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120129	0100	0015746986	作業時間（手挿）	A0822	SNF	P0A589200	HK-5892B US CONTROL	60	51456	0	65		2025/08/04 21:31:14	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0100	0015748427	作業時間（手挿）	A0822	SNF	97K119310	XMK-1193 S10	1	51456	0	45		2025/08/04 21:31:15	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50119919	0130	0015614849	段取り（検査）	A0850	SNF	P00A0703000	IK-7030B	12	51463	0	16		2025/08/04 21:31:15	20250730	0000000000	000000	1120
P100	ZP11	PC1	 	50119813	0130	0015541496	段取り（検査）	A0850	SNF	P0A481900	WK-4819E   DETECT PCB	40	51463	0	16		2025/08/04 21:31:15	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119813	0140	0015541497	機械時間（検査）	A0851	SNF	P0A481900	WK-4819E   DETECT PCB	40	51463	0	200		2025/08/04 21:31:15	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119919	0160	0015614851	作業時間（検査）	A0852	MFN	P00A0703000	IK-7030B	12	51463	0	72		2025/08/04 21:31:15	20250730	0000000000	000000	1120
P100	ZP11	PC1	 	50119985	0130	0015628149	段取り（検査）	A0850	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30	51463	0	10		2025/08/04 21:31:16	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119942	0130	0015627169	段取り（検査）	A0850	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	51463	0	6		2025/08/04 21:31:16	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0130	0015698875	段取り（検査）	A0850	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	51463	0	5		2025/08/04 21:31:16	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119985	0140	0015628150	機械時間（検査）	A0851	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30	51463	0	30		2025/08/04 21:31:16	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119942	0160	0015627171	作業時間（検査）	A0852	MFN	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	51463	0	18		2025/08/04 21:31:16	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120112	0140	0015746590	機械時間（検査）	A0851	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	51463	0	2		2025/08/04 21:31:17	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0140	0015698876	機械時間（検査）	A0851	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	51463	0	3		2025/08/04 21:31:17	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120113	0130	0015746609	段取り（検査）	A0850	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	51463	0	5		2025/08/04 21:31:17	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120112	0130	0015746589	段取り（検査）	A0850	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	51463	0	5		2025/08/04 21:31:17	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120113	0140	0015746610	機械時間（検査）	A0851	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	51463	0	2		2025/08/04 21:31:17	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50119746	0060	0015534730	段取り（自挿）	A0810	SNF	P00A0728700	WK-7287A S_INPOSE RoHS	10	51483	0	28		2025/08/04 21:31:18	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120169	1000	0015776336	作業時間（検査）	A0852	MFN	P00A0745800	WK-7458A     CTRL REACH	1	51463	0	3		2025/08/04 21:31:18	20250729	0000000000	000000	1120
P100	ZP11	PC1	 	50120169	0130	0015776330	段取り（検査）	A0850	SNF	P00A0745800	WK-7458A     CTRL REACH	1	51463	0	13		2025/08/04 21:31:18	20250729	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0130	0015778233	段取り（検査）	A0850	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	51463	0	11		2025/08/04 21:31:18	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0140	0015778234	機械時間（検査）	A0851	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	51463	0	40		2025/08/04 21:31:18	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50119748	0060	0015534770	段取り（自挿）	A0810	SNF	P00A0728500	WK-7285B SUPPLY RoHS	10	51483	0	25		2025/08/04 21:31:19	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0060	0015748422	段取り（自挿）	A0810	SNF	97K119310	XMK-1193 S10	1	51483	0	20		2025/08/04 21:31:19	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0060	0015627641	段取り（自挿）	A0810	SNF	PZZA0534101	IK-5341 S01	14	51483	0	25		2025/08/04 21:31:19	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0060	0015698988	段取り（自挿）	A0810	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	51483	0	25		2025/08/04 21:31:19	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0060	0015541310	段取り（自挿）	A0810	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	51483	0	30		2025/08/04 21:31:19	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0100	0015698993	作業時間（手挿）	A0822	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	51497	0	80		2025/08/04 21:31:20	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120221	0021	0015779376	生産準備（ＰＣ）	A0863	SNF	P00A0784300	IK-7843	12	51483	0	8		2025/08/04 21:31:20	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0100	0015698871	作業時間（手挿）	A0822	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	51497	0	20		2025/08/04 21:31:20	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0090	0015698991	段取り（手挿・修正）	A0820	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	51497	0	65		2025/08/04 21:31:20	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0100	0015749141	作業時間（手挿）	A0822	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	51497	0	75		2025/08/04 21:31:20	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120213	0100	0015778922	作業時間（手挿）	A0822	SNF	PZZA0460553	GK-4605 U53	1	51497	0	15		2025/08/04 21:31:21	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0100	0015778230	作業時間（手挿）	A0822	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	51497	0	80		2025/08/04 21:31:21	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120189	0100	0015777441	作業時間（手挿）	A0822	SNF	P00A0734423	IK-7344B U23	1	51497	0	5		2025/08/04 21:31:21	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0090	0015778740	段取り（手挿・修正）	A0820	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	51497	0	5		2025/08/04 21:31:21	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0100	0015778742	作業時間（手挿）	A0822	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	51497	0	5		2025/08/04 21:31:21	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120065	0150	0015698857	作業時間（仕上げ）	A0840	SNF	PZZA0563007	WK-5630B S07 FILTER 200V	2	91372	0	28		2025/08/04 21:31:22	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50110629	0120	0013297375	作業時間（修正）	A0830	SNF	P0A484008	WK-4840C U08 HF_PCB  ROHS	240	91403	0	30		2025/08/04 21:31:22	20250730	0000000000	000000	1120
P100	ZP11	PC1	 	50119344	0090	0015293932	段取り（手挿・修正）	A0820	SNF	P0A617000	WK-6170A     SR350 FILTER	100	91403	0	30		2025/08/04 21:31:22	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50119370	0100	0015294474	作業時間（手挿）	A0822	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	91403	0	40		2025/08/04 21:31:22	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50119428	0150	0015336274	作業時間（仕上げ）	A0840	SNF	P0A597600	WK-5976A  CO2/MAG MOTOR	50	91372	0	26		2025/08/04 21:31:22	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119426	0150	0015336234	作業時間（仕上げ）	A0840	SNF	P0A611700	WK-6117C    CO2 CONTROL2	100	91372	0	350		2025/08/04 21:31:22	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0100	0015698871	作業時間（手挿）	A0822	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	91403	0	6		2025/08/04 21:31:23	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0090	0015541313	段取り（手挿・修正）	A0820	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	91403	0	15		2025/08/04 21:31:23	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120129	0100	0015746986	作業時間（手挿）	A0822	SNF	P0A589200	HK-5892B US CONTROL	60	91403	0	2		2025/08/04 21:31:23	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0100	0015748427	作業時間（手挿）	A0822	SNF	97K119310	XMK-1193 S10	1	91403	0	25		2025/08/04 21:31:23	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120009	0100	0015678856	作業時間（手挿）	A0822	SNF	P0A467500	MK-4675   LD OPEN DET.PCB	6	91403	0	3		2025/08/04 21:31:23	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50120213	0100	0015778922	作業時間（手挿）	A0822	SNF	PZZA0460553	GK-4605 U53	1	91403	0	5		2025/08/04 21:31:24	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0100	0015778742	作業時間（手挿）	A0822	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	91403	0	2		2025/08/04 21:31:24	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0100	0015778230	作業時間（手挿）	A0822	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	91403	0	5		2025/08/04 21:31:24	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120189	0100	0015777441	作業時間（手挿）	A0822	SNF	P00A0734423	IK-7344B U23	1	91403	0	1		2025/08/04 21:31:24	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0100	0015749141	作業時間（手挿）	A0822	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	91403	0	8		2025/08/04 21:31:24	20250822	0000000000	000000	1120
P100	ZP10	B58	 	10133191	0030	0015532974	総合組立	C0922	MSN	A00A0480500	冷却扇 ASSY	3	91433	0	70		2025/08/04 21:31:25	20250821	0000000000	000000	1910
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	91433	0	120		2025/08/04 21:31:25	20250819	0000000000	000000	1911
P100	ZP10	B10	 	10130795	0040	0014601096	総合組立	C0921	MSN	A00A1201200	SW-V02    (REACH)	15	91466	0	70		2025/08/04 21:31:25	20250820	0000000000	000000	1911
P100	ZP32	S10	 	70041418	0050	0015799969	総合組立	C0921	SN	ZSS	出張サービス	1	91433	0	20		2025/08/04 21:31:25	20260324	0000000000	000000	1910
P100	ZPS2	B10	E-0344518-10	40164865	0030	0015572917	改造	C0922	MNN	A00A2136100	UG1-4150FT3	1	91433	0	70		2025/08/04 21:31:25	20250819	 	 	1911
P100	ZPS2	CD1	I-0331840-10-01-04-01	40162315	0010	0015039805	ハーネス一品（加工）	A0710	NN		入出力盤_ハーネス		91488	0	4		2025/08/04 21:31:26	20250718	 	 	
P100	ZPS2	CD0	M-0340310-10-01-02-01	40163512	0010	0015232232	ハーネス量産（加工）	A0610	NN	64029292900	RS-12050PR. 補助ﾊｰﾈｽ	1	91488	0	16		2025/08/04 21:31:26	20250801	 	 	
P100	ZPS2	CD1	I-0331840-10-01-05-01	40162317	0010	0015039821	ハーネス一品（加工）	A0710	NN		整流器盤_ハーネス		91488	0	146		2025/08/04 21:31:26	20250718	 	 	
P100	ZP10	B58	 	10133140	0030	0015489791	総合組立	C0922	MSN	A00A0248400	Spare FAN ｶｺｳﾋﾝ	50	91466	0	100		2025/08/04 21:31:26	20250820	0000000000	000000	1910
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	91466	0	60		2025/08/04 21:31:26	20250819	0000000000	000000	1911
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	91509	0	100		2025/08/04 21:31:27	20250819	0000000000	000000	1911
P100	ZP11	PC1	 	50119370	0110	0015294473	機械時間（手挿）	A0821	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	91518	0	5		2025/08/04 21:31:27	20250825	0000000000	000000	1120
P100	ZP11	PC1	 	50119370	0100	0015294474	作業時間（手挿）	A0822	SNF	P0A616100	WK-6161B     VOUT DET PCB	100	91518	0	65		2025/08/04 21:31:27	20250825	0000000000	000000	1120
P100	ZP10	B10	 	10130795	0040	0014601096	総合組立	C0921	MSN	A00A1201200	SW-V02    (REACH)	15	91509	0	270		2025/08/04 21:31:27	20250820	0000000000	000000	1911
P100	ZP11	PC1	 	50119809	0110	0015541314	機械時間（手挿）	A0821	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	91518	0	10		2025/08/04 21:31:27	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120009	0100	0015678856	作業時間（手挿）	A0822	SNF	P0A467500	MK-4675   LD OPEN DET.PCB	6	91518	0	5		2025/08/04 21:31:28	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50120009	0110	0015678855	機械時間（手挿）	A0821	SNF	P0A467500	MK-4675   LD OPEN DET.PCB	6	91518	0	5		2025/08/04 21:31:28	20250827	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0100	0015698871	作業時間（手挿）	A0822	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	91518	0	10		2025/08/04 21:31:28	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0110	0015698872	機械時間（手挿）	A0821	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	91518	0	10		2025/08/04 21:31:28	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0100	0015541315	作業時間（手挿）	A0822	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	91518	0	10		2025/08/04 21:31:28	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0110	0015748426	機械時間（手挿）	A0821	SNF	97K119310	XMK-1193 S10	1	91518	0	5		2025/08/04 21:31:29	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0100	0015748427	作業時間（手挿）	A0822	SNF	97K119310	XMK-1193 S10	1	91518	0	5		2025/08/04 21:31:29	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0100	0015778230	作業時間（手挿）	A0822	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	91518	0	20		2025/08/04 21:31:29	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120189	0100	0015777441	作業時間（手挿）	A0822	SNF	P00A0734423	IK-7344B U23	1	91518	0	5		2025/08/04 21:31:29	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120189	0110	0015777442	機械時間（手挿）	A0821	SNF	P00A0734423	IK-7344B U23	1	91518	0	5		2025/08/04 21:31:29	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0110	0015778231	機械時間（手挿）	A0821	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	91518	0	20		2025/08/04 21:31:30	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120149	0020	0015748477	部品仕分け	C0931	SNF	P0A360006	IK-3600 U06 FOR IK-4360	2	91519	0	10		2025/08/04 21:31:30	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0100	0015778742	作業時間（手挿）	A0822	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	91518	0	5		2025/08/04 21:31:30	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0110	0015778741	機械時間（手挿）	A0821	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	91518	0	5		2025/08/04 21:31:30	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120124	0020	0015746857	部品仕分け	C0931	SNF	PZZA0460553	GK-4605 U53	4	91519	0	2		2025/08/04 21:31:30	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120150	0020	0015748498	部品仕分け	C0931	SNF	P0A367100	IK-3671 A  SENSOR PCB	1	91519	0	3		2025/08/04 21:31:31	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50119366	0150	0015294398	作業時間（仕上げ）	A0840	SNF	P0A611600	WK-6116B     CO2 CONTROL	50	91520	0	70		2025/08/04 21:31:31	20250805	0000000000	000000	1120
P100	ZP11	PC1	 	50120173	0020	0015777032	部品仕分け	C0931	SNF	P00A0716000	IK-7160C Drive PCB	5	91519	0	3		2025/08/04 21:31:31	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120191	0020	0015777474	部品仕分け	C0931	SNF	P0A627900	MK-6279      PANEL PCB	18	91519	0	9		2025/08/04 21:31:31	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120044	0150	0015697074	作業時間（仕上げ）	A0840	SNF	P00A0752100	WK-7521D PILOT MAIN PCB	15	91520	0	225		2025/08/04 21:31:31	20250731	0000000000	000000	1120
P100	ZPS2	CD1	I-0331840-10-01-06-01	40162319	0030	0015039839	ハーネス一品（布線）	A0720	MNN		インバータ盤_ハーネス		91525	0	324		2025/08/04 21:31:32	20250718	 	 	
P100	ZP11	PC6	 	50119410	0340	0015777962	機械時間（検査）	A0851	SNF	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	50	91520	0	45		2025/08/04 21:31:32	20250724	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0090	0015698991	段取り（手挿・修正）	A0820	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	91526	0	115		2025/08/04 21:31:32	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0090	0015335810	段取り（手挿・修正）	A0820	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	91526	0	40		2025/08/04 21:31:32	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50119344	0090	0015293932	段取り（手挿・修正）	A0820	SNF	P0A617000	WK-6170A     SR350 FILTER	100	91526	0	60		2025/08/04 21:31:32	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120194	0090	0015777583	段取り（手挿・修正）	A0820	SNF	P0A612500	IK-6125     100V/5A D/Dｺﾝ	15	91526	0	25		2025/08/04 21:31:33	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120213	0090	0015778920	段取り（手挿・修正）	A0820	SNF	PZZA0460553	GK-4605 U53	1	91526	0	5		2025/08/04 21:31:33	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119344	0090	0015293932	段取り（手挿・修正）	A0820	SNF	P0A617000	WK-6170A     SR350 FILTER	100	91531	0	85		2025/08/04 21:31:33	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50119422	0090	0015335810	段取り（手挿・修正）	A0820	SNF	P0A554808	WK-5548D U08 SR350DDCROHS	110	91531	0	49		2025/08/04 21:31:33	20250806	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0090	0015748425	段取り（手挿・修正）	A0820	SNF	97K119310	XMK-1193 S10	1	91526	0	10		2025/08/04 21:31:33	20250808	0000000000	000000	1120
P100	ZPS2	BB0	M-0344234-10-01-01	40164958	0040	0015607173	小型変圧（コア組）	A0120	NN	F00A0912600	PR40A DCL	2	91536	0	10		2025/08/04 21:31:34	20250826	 	 	
P100	ZP11	PC1	 	50120066	0090	0015698870	段取り（手挿・修正）	A0820	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	91531	0	18		2025/08/04 21:31:34	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0090	0015541313	段取り（手挿・修正）	A0820	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	91531	0	42		2025/08/04 21:31:34	20250731	0000000000	000000	1120
P100	ZPS2	BB0	M-0345986-10-01-01	40165518	0040	0015791652	小型変圧（コア組）	A0120	NN	F00A0912600	PR40A DCL	2	91536	0	10		2025/08/04 21:31:34	20250902	 	 	
P100	ZP11	PC1	 	50120071	0090	0015698991	段取り（手挿・修正）	A0820	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	91531	0	42		2025/08/04 21:31:34	20250731	0000000000	000000	1120
P100	ZPS2	C17	G-0316801-10	40149805	0030	0012819730	総合組立	C0911	MNN	A00A1949900	SCA4F12-120-4167SVC	4	N0001	0	420		2025/08/04 21:31:35	20250930	 	 	
P100	ZPS2	C17	G-0332335-10	40159641	0030	0014504069	総合組立	C0911	MNN	A00A2060200	SCB3WF7-45-15KCL	1	N0001	0	420		2025/08/04 21:31:35	20250917	 	 	
P100	ZPS2	CD1	I-0331840-10-01-06-01	40162319	1000	0015039844	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		インバータ盤_ハーネス		91537	0	121		2025/08/04 21:31:35	20250718	 	 	
